set	chromosome	valid	linkage.map.length	linkage.map.length.correctedCh	linkage.map.length.correctedHW	phys.map.length	nb.markers	density.markers.cM	density.markers.bp	marker.interval.cM	largest.gap.cM	marker.interval.bp	chrwide.rate	map.coverage	rejected.rate	mean.recrate	median.recrate	sd.recrate	max	cv.recrate	gini	span	species	centromeric_index	peripherybias_ratio	peripherybias_mode	brokenstick_pvariance	genecount	centromere_position_estimated	centromeric_index_position_oriented
Cucurbita_pepo_MonteroPau2017	13	TRUE	115.251043426036	116.032406432314	115.942955781252	9348306	296	2.56830646561532	3.16634906901849e-05	0.390681503139105	11.6660750277111	30717.4033898305	12.4025631789601	0.994122436250412	0.0133333333333333	11.707597773868	9.99559431417341	8.05705749717504	33.0831088622419	0.688190494138672	0.376393253345782	0.2	Cucurbita pepo	NA	2.97604455663009	2	0.00428578526160485	1442	3.257743	NA
Cucurbita_pepo_MonteroPau2017	15	TRUE	125.029700464923	125.77838130603	125.726750039601	8756028	335	2.67936337329692	3.82593568682055e-05	0.374340420553662	6.9267977271162	25972.2844311377	14.3588793959545	0.995293104635592	0	13.1675417046457	12.5572455173187	9.11154129711923	46.0860783551042	0.69196980738664	0.34671078282949	0.2	Cucurbita pepo	NA	0.274256744983391	12	0.00491293183954506	1197	5.79312963636364	NA
Cucurbita_pepo_MonteroPau2017	16	TRUE	128.354622025472	129.252206794881	129.249737081607	8691322	287	2.23599271667089	3.30214436883135e-05	0.448792384704448	12.6473955085753	30094.1293706294	14.8711251385701	0.988575389484634	0	14.9548539463566	9.61809299283582	17.3206778261444	110.85011804692	1.15819772551936	0.408313083567279	0.2	Cucurbita pepo	NA	1.29813422558203	1	0.00614703288060338	1178	4.87240778787879	NA
Cucurbita_pepo_MonteroPau2017	3	TRUE	215.435459924198	216.295481720303	216.11692974404	13761805	502	2.33016421798264	3.64777730828187e-05	0.343359297049832	6.08432339881601	27419.8822355289	15.7041121963318	0.990536646214488	0.047438330170778	12.6776831099883	12.9660791030796	3.76514780922321	24.3595994151669	0.296990213161013	0.164514088842225	0.2	Cucurbita pepo	NA	1.23149287459453	6	NA	2223	6.46387810606061	NA
Cucurbita_pepo_MonteroPau2017	6	TRUE	108.18731423388	108.713773183923	108.712249675946	10142220	412	3.80820988964876	4.06222700749934e-05	0.263229475021606	5.8408926516565	24627.5766423358	10.7187824436806	0.999507698773235	0	10.7892244950115	9.98990515695058	6.28259053920338	28.790530695962	0.582302327855739	0.322157242729372	0.2	Cucurbita pepo	NA	0.496530763966013	5	0.00380287583639302	1362	6.91515	NA
Dioscorea_alata_Cormier2019	18	TRUE	148.993	152.626975609756	152.390926829268	29431452	83	0.557073151087635	2.82011230706524e-06	1.81698780487805	9.678	358687.987804878	5.17782564140119	0.671804661013785	0.0235294117647059	4.50185311531369	1.54237070168258	6.73059977973001	30.1224265723395	1.49507316372338	0.658354882025115	0.3	Dioscorea alata	NA	1.67117969782041	5	0.0186363263873248	948	18.8777495151515	NA
Dioscorea_alata_Cormier2019	1	TRUE	124.162	128.760592592593	125.269851851852	28039914	55	0.442969668658688	1.96148961084545e-06	2.07107407407407	8.14	492880.685185185	4.46755478108285	0.587673322522196	0	4.05071040867344	1.58337941074539	8.28709588915942	51.7464629340349	2.04583765638121	0.639811966817014	0.35	Dioscorea alata	NA	5.9568299406316	1	NA	920	21.3839748181818	NA
Dioscorea_alata_Cormier2019	11	TRUE	102.062	106.598088888889	106.598088888889	15691689	46	0.450706433344438	2.93148812725004e-06	2.26804444444444	10.462	347371.377777778	6.79328330359395	0.594004363383792	0.08	6.09285946627708	3.57198787785501	6.98288351333157	35.0852088730953	1.1460765756999	0.50711973271564	0.3	Dioscorea alata	NA	4.64741177356932	1	0.00660140308827864	523	1.98127386363636	NA
Dioscorea_alata_Cormier2019	2	TRUE	130.645	134.274027777778	130.936583333333	33929910	73	0.558766121933484	2.15149406526572e-06	1.657375	7.183	464697.986111111	3.85903125983338	0.672914032102294	0.109756097560976	3.46936342853409	1.52655478675315	5.72460084539255	33.5606006313335	1.65004357811293	0.624024592486293	0.3	Dioscorea alata	NA	2.44512760450457	1	0.0163890734314208	1049	23.1340295454545	NA
Dioscorea_alata_Cormier2019	7	TRUE	147.843	152.854627118644	148.775949152542	19313185	60	0.405835920537327	3.10668592466753e-06	2.50581355932203	10.456	326909.508474576	7.70333578602092	0.555885044410036	0.0909090909090909	6.75331542735965	2.02188532576897	10.0926050935566	56.4734505386891	1.49446671077565	0.651773729547067	0.3	Dioscorea alata	NA	3.12812302670641	1	0.0173665493941674	820	14.1434940656566	NA
Dioscorea_alata_Cormier2019	9	TRUE	97.956	100.288285714286	99.6460238095238	27595071	85	0.867736534770713	3.08026023922895e-06	1.16614285714286	13.34	327928.880952381	3.61100806044398	0.823683229539906	0.0449438202247191	3.21311764140804	1.44822622691006	4.81740151756595	22.1488201898219	1.49929198218055	0.58979401704638	0.3	Dioscorea alata	NA	4.83927681051836	1	0.0155581483845042	934	10.1739403181818	NA
Dioscorea_alata_Cormier2019	3	TRUE	125.263	128.559394736842	127.800973684211	18634065	77	0.614706657193265	4.13221699076396e-06	1.64819736842105	6.736	245069.302631579	6.85845915446847	0.707535888155499	0.072289156626506	6.26211705235508	3.30590739856475	6.92267025967669	30.3453755451727	1.10548400833121	0.535790480751743	0.3	Dioscorea alata	NA	3.15867080945586	1	0.0159818215548953	881	7.05835795454545	NA
Dioscorea_alata_Cormier2019	8	TRUE	147.622	151.13680952381	148.105761904762	20263977	85	0.575794935714189	4.19463563346919e-06	1.75740476190476	7.376	239520.166666667	7.30882007538609	0.683866242405769	0.174757281553398	7.31779668566741	4.17143637605184	5.72762243345921	21.3505120290728	0.782697672467082	0.401460954385165	0.35	Dioscorea alata	NA	2.67919751509395	1	0.00466260614508638	1350	5.42419586363636	NA
Dioscorea_alata_Cormier2019	4	TRUE	168.231	171.182421052632	170.487824561403	29058240	115	0.683583881686491	3.95756935038048e-06	1.47571052631579	16.52	253527.815789474	5.86710773128047	0.745172329278659	0.122137404580153	5.54209430890716	2.57036226987451	8.93402747487455	66.3622240848369	1.61203093576303	0.5914798542561	0.2	Dioscorea alata	NA	4.30585107590756	1	0.0143956472265597	1390	4.84304	NA
Dioscorea_alata_Cormier2019	5	TRUE	188.135	190.660302013423	189.905724832215	29942862	150	0.797299811305711	5.00954117211641e-06	1.26265100671141	6.36500000000001	200892.744966443	6.34227031578393	0.797010215245196	0.0445859872611465	6.28345253209487	3.68975300902272	5.22461614420528	18.2091805180266	0.831488121779989	0.451905083895539	0.2	Dioscorea alata	NA	1.00754552298339	9	0.00968798827982922	1677	13.1567120909091	NA
Dioscorea_alata_Cormier2019	10	TRUE	96.874	99.9493650793651	99.9493650793651	18119530	64	0.660651980923674	3.53210044631401e-06	1.53768253968254	13.695	279464.349206349	5.51611245321292	0.733212805267393	0.0588235294117647	4.78126479720925	2.5381127143195	5.18105816304974	20.0710278521502	1.0836166543367	0.572839706437097	0.4	Dioscorea alata	NA	2.31239167458247	1	0.0258389430609457	777	6.68043277777778	NA
Dioscorea_alata_Cormier2019	13	TRUE	105.262	109.021357142857	106.051857142857	31351726	57	0.541505956565522	1.81808172219928e-06	1.85710714285714	23.225	555126.196428571	3.38264812415295	0.661425767782387	0.0952380952380952	3.31041710016107	3.21943692962376	2.0301418911395	9.21896903912299	0.613258640743706	0.336320246442583	0.35	Dioscorea alata	NA	0.846270197532726	12	0.00837033769329979	1036	9.02549687878788	NA
Dioscorea_alata_Cormier2019	17	TRUE	177.548	182.159636363636	182.159636363636	21252995	78	0.439317818280127	3.67007097117371e-06	2.30581818181818	25.416	276012.025974026	8.57101017356078	0.584650787446033	0.0602409638554217	6.56746292797563	3.21508581546803	9.8591723383994	73.5599749091792	1.50121476840044	0.567259607798853	0.3	Dioscorea alata	NA	6.07661037906093	1	0.016627766725736	845	17.496152449495	NA
Dioscorea_alata_Cormier2019	20	TRUE	79.621	82.7433921568627	82.7433921568627	12967870	52	0.653094032981249	4.00991064839484e-06	1.56119607843137	8.829	253896.411764706	6.38064633257912	0.729149444508904	0.0188679245283019	5.71258560431173	5.16157604619005	4.65366898942425	20.4165213498647	0.814634442573914	0.4404452993627	0.35	Dioscorea alata	NA	1.88649101884979	13	0.00897679232125731	507	10.5445811616162	NA
Draba_nivalis_Birkeland2020	1	TRUE	100.7760923	101.754500963107	101.754500963107	30968232	207	2.05405860929577	6.68426922143957e-06	0.489204331553398	6.67474696999999	149597.548543689	3.28577042961661	0.983561304120935	0	3.3233210476891	3.24479986838859	1.95184057442476	9.3510246604651	0.587316285852668	0.326361874493543	0.2	Draba nivalis	0.35	1.82094586873872	2	0.00376287717046385	NA	12.9816326060606	10.8388812
Draba_nivalis_Birkeland2020	2	TRUE	158.99708204	159.81036634711	159.776601656726	42935804	392	2.46545405092014	9.12990938751258e-06	0.389759808363171	10.80345297	109727.081841432	3.7212905494148	0.99278005614079	0.0125944584382872	3.57325966425534	3.66310553209729	1.63092226848058	6.11877578542345	0.456424223740387	0.260822273912666	0.2	Draba nivalis	0.41	1.79868074461342	3	0.00448773709230826	NA	24.0700719393939	25.33212436
Draba_nivalis_Birkeland2020	3	TRUE	109.88572238	110.611040679538	110.611040679538	31608689	304	2.76651045664264	9.61760862653937e-06	0.362659149768977	7.95916009	104007.574257426	3.49938716786191	0.996045973741603	0.0193548387096774	3.43791544020606	3.63952712600635	2.28091546702474	10.122638143115	0.663458862411122	0.368255741944409	0.2	Draba nivalis	0.48	1.59902205330777	1	0.00449455787876984	NA	13.2501070050505	15.17217072
Draba_nivalis_Birkeland2020	4	TRUE	128.83845229	130.059669847251	129.910258632275	34252131	212	1.64547148954268	6.18939592400835e-06	0.535903171137441	13.38255837	158228.682464455	3.79276427012015	0.96278126364658	0.0275229357798165	3.43111069777354	4.01881402852387	1.7842995329176	6.29326187950331	0.520035548277542	0.287102711242795	0.2	Draba nivalis	0.49	1.66535267086596	1	NA	NA	16.0881221363636	16.78354419
Draba_nivalis_Birkeland2020	5	TRUE	117.41658548	118.196762127708	118.196762127708	34143319	302	2.57203868401914	8.84506863553599e-06	0.390088323853821	3.43224048	113212.282392027	3.46178302489303	0.994166145617749	0.0033003300330033	3.43146086619074	3.22695906899536	1.84571906187148	8.34031947590316	0.537881425388484	0.30370054336133	0.2	Draba nivalis	0.45	0.879616584132002	7	0.00515985331048205	NA	17.0716595	18.77882545
Draba_nivalis_Birkeland2020	7	TRUE	108.57822457	109.450338823574	109.450338823574	29010262	250	2.30248745538131	8.61764019918193e-06	0.436057126787149	7.77721233	116506.036144578	3.77281455864047	0.989998047057071	0	3.54156791856486	3.14044078518458	2.29641000176325	8.56810489713068	0.648416197166656	0.366783723117479	0.2	Draba nivalis	0.36	1.04937537080074	6	0.00449529393130734	NA	14.7981639494949	18.56656768
Draba_nivalis_Birkeland2020	8	TRUE	108.0840819	108.766000397792	108.766000397792	35359823	318	2.94215387141111	8.99325768683853e-06	0.340959248895899	4.96837529	111453.760252366	3.0759769469941	0.997217228047442	0.0245398773006135	3.13529346294414	2.64411271239568	2.01431910915324	6.63281043651171	0.642465891298652	0.365719506765629	0.2	Draba nivalis	0.5	1.16347678672001	5	0.00400409365431125	NA	9.46500312626263	17.6799115
Elaeis_guineensis_Yaakub2020	8	TRUE	113.6	116.304761904762	116.271428571429	39723233	85	0.748239436619718	2.13980569003535e-06	1.33571428571429	11	468573.107142857	2.92703840524331	0.776082785427566	0.0229885057471264	2.80021355362641	2.74959878472325	0.883173179369398	5.31462743286825	0.315394937727391	0.173898542009809	0.3	Elaeis guineensis	0.5	0.72614370310494	7	0.00186535098198096	1383	25.4790433888889	19.8616165
Elaeis_guineensis_Yaakub2020	5	TRUE	124.1	126.377064220183	125.507339449541	51430996	110	0.88638195004029	2.13878805691416e-06	1.13853211009174	10.9	468783.504587156	2.44030544245228	0.830137144536028	0.0265486725663717	2.45158734184253	2.47139531858983	1.12681235181111	5.4266341318877	0.45962561993171	0.260315762861268	0.2	Elaeis guineensis	0.28	0.745726144316299	4	0.00355909571698036	1853	21.0399529090909	14.40067888
Elaeis_guineensis_Yaakub2020	2	TRUE	195.4	198.501587301587	198.501587301587	65232079	127	0.649948822927329	1.94689487054368e-06	1.55079365079365	20.5	517575.817460317	3.04300568592314	0.727440310779612	0	2.9939013761654	2.90407536516028	1.23993302838683	5.89809202775113	0.414152930439861	0.237114341004144	0.2	Elaeis guineensis	0.27	0.649044386247671	13	0.00410789412249898	2304	56.9957053888889	47.61941767
Elaeis_guineensis_Yaakub2020	1	TRUE	152.9	155.307874015748	155.307874015748	68135755	128	0.837148463047744	1.87860250466147e-06	1.20393700787402	9.3	522501.929133858	2.27938875874712	0.81256008271967	0.111111111111111	2.31546213171439	2.26346900149583	0.924951859500507	4.37042979332624	0.399467495853912	0.226934672720063	0.2	Elaeis guineensis	0.27	0.324554455194254	14	0.000491004293509099	2580	40.2620370454545	49.73910115
Elaeis_guineensis_Yaakub2020	12	TRUE	79	80.6808510638298	80.6106382978723	28596258	95	1.20253164556962	3.32211298415338e-06	0.80531914893617	7.3	297965.35106383	2.81892261210793	0.909740217215479	0.0594059405940594	2.89927535068939	2.51558219836028	2.29926144440809	12.2538081930512	0.793046939767679	0.402781346328901	0.2	Elaeis guineensis	0.34	2.27550089687605	14	0.00527609065626473	1121	6.78800063636364	9.72272772
Elaeis_guineensis_Yaakub2020	10	TRUE	98.1	100.492682926829	100.356097560976	31518265	83	0.846075433231397	2.63339368458257e-06	1.1280487804878	21.1	383863.890243902	3.18406160875212	0.815876926354181	0.0119047619047619	2.87021346607862	2.36386875538619	2.36270078171559	10.3126605427272	0.82317946370156	0.41131706966631	0.3	Elaeis guineensis	0.49	0.550645485082412	18	0.00591572040531465	1214	3.6612126010101	15.44394985
Elaeis_guineensis_Yaakub2020	14	TRUE	53.1	55.4086956521739	55.2913043478261	24220297	47	0.885122410546139	1.94052120830723e-06	1.15434782608696	6.3	524070.608695652	2.28284997280694	0.829708707178727	0	2.06454222218399	2.05788681355384	1.20178839245911	4.04575613877737	0.582108895398513	0.33426961022213	0.5	Elaeis guineensis	0.49	0.158565430481999	20	0.00611279210088133	916	21.1621786919192	12.35235147
Elaeis_guineensis_Yaakub2020	3	TRUE	138.8	141.056910569106	141.011382113821	59815305	124	0.893371757925072	2.07304802675503e-06	1.12845528455285	9	483329.219512195	2.35744651162142	0.832495240944692	0.03125	2.51015094283534	2.41008471368743	1.51316858859077	7.14632869716295	0.602819759867338	0.327327660223403	0.2	Elaeis guineensis	0.23	0.933439554463006	13	0.00529467112186394	2034	34.7412125	46.05778485
Elaeis_guineensis_Yaakub2020	4	TRUE	144.2	146.230985915493	146.143661971831	57064284	143	0.991678224687934	2.50594575058543e-06	1.01549295774648	9.7	374575.73943662	2.56103558526785	0.862393408236988	0.0402684563758389	2.69908813898994	2.55838143393248	0.845610070671886	5.93274915866268	0.313294722931254	0.162899502261553	0.2	Elaeis guineensis	0.5	NA	4	0.00090686655436924	1673	40.0602801818182	28.532142
Elaeis_guineensis_Yaakub2020	6	TRUE	130.7	133.166037735849	132.850943396226	44125876	107	0.81866870696251	2.42488103805577e-06	1.07547169811321	18.1	403121.91509434	3.01072648158252	0.805502780941388	0.0775862068965517	2.72425114017609	2.22686358064979	2.3742674499481	16.7245117978152	0.871530313389032	0.367231329554897	0.2	Elaeis guineensis	0.49	1.23646630086687	6	NA	1269	36.3258474141414	22.50419676
Elaeis_guineensis_Yaakub2020	7	TRUE	120.5	122.795238095238	122.781904761905	42984052	106	0.879668049792531	2.4660308897821e-06	1.14761904761905	15.8	408515.923809524	2.85645254574661	0.827840877596507	0	2.81115377602517	2.7618417201812	1.38523281639966	8.57496456468508	0.492763088313976	0.267264772061822	0.2	Elaeis guineensis	0.49	0.458778450930058	8	0.00400094953476559	1359	6.29564397979798	21.06218548
Eucalyptus_grandis_Bertholome2015	1	TRUE	65.25	65.9631147540984	65.9631147540984	44870364	184	2.81992337164751	4.10070219176292e-06	0.35655737704918	2.71	242386.491803279	1.47008200678065	0.996446587051147	0	1.46728336480746	0.959883651530484	1.13621788269434	4.53661336083877	0.774368407593467	0.413426325731407	0.2	Eucalyptus grandis	0.49	0.463775598115265	14	0.00821939366698942	2698	6.571922	21.98647836
Eucalyptus_grandis_Bertholome2015	2	TRUE	87.45	88.4270949720671	88.427094972067	59467099	180	2.05831903945111	3.02688382360808e-06	0.48854748603352	2.2	331172.117318436	1.48699190744225	0.98370078087734	0	1.47267912794175	1.13489578828012	1.07595571395403	3.59584234652565	0.730611097515729	0.412859699490866	0.2	Eucalyptus grandis	0.48	1.7428519787372	5	0.00778738868553344	3287	32.7369383383838	30.92289148
Eucalyptus_grandis_Bertholome2015	3	TRUE	87.03	87.9135532994924	87.9135532994924	83842421	198	2.27507755946225	2.36157302757276e-06	0.441776649746193	4.28	424451.538071066	1.04855695065738	0.9894344346624	0	1.02662025294895	0.876583643840355	0.700540165417456	3.64516883878137	0.682375165895244	0.334722886874289	0.2	Eucalyptus grandis	0.44	0.931837597235887	7	0.00276667505994589	3513	33.4522790858586	36.89066524
Eucalyptus_grandis_Bertholome2015	4	TRUE	61.9	62.8036496350365	62.8036496350365	40336478	138	2.22940226171244	3.42122086117682e-06	0.451824817518248	3.12	294330.204379562	1.55699388615527	0.988423805912517	0	1.52518851690139	1.14231496208858	1.13406200213932	4.94417532748042	0.743555297966258	0.373755025897864	0.2	Eucalyptus grandis	0.42	0.759979046363127	9	0.00418375557355123	2231	26.6872657474747	23.39515724
Eucalyptus_grandis_Bertholome2015	5	TRUE	70.23	71.061124260355	71.061124260355	75618242	170	2.42061796952869	2.24813478208076e-06	0.415562130177515	2.78	445794.118343195	0.939735206490982	0.992102712548633	0	0.943292615279274	0.626104715356109	0.90255174979435	3.46436929507568	0.956809939116441	0.483659806063514	0.2	Eucalyptus grandis	0.49	2.50050898373893	2	0.00816300481327703	3306	40.1005828787879	38.56530342
Eucalyptus_grandis_Bertholome2015	6	TRUE	97.32	98.5141104294478	98.5141104294478	57308083	164	1.68516235100699	2.8617254567737e-06	0.597055214723926	4.17999999999999	351065.380368098	1.71902644919126	0.965621527228355	0	1.70097826612006	1.44528799304083	0.991543462528739	4.03775416038041	0.582925415496608	0.324236103221608	0.2	Eucalyptus grandis	0.44	0.786542852835502	15	0.00250306168100498	4054	28.6540415	32.09252648
Eucalyptus_grandis_Bertholome2015	7	TRUE	69.74	70.7887218045113	70.7872180451128	54574593	134	1.92142242615429	2.45535500374689e-06	0.524360902255639	4.25	408432.789473684	1.29707276140589	0.978567457882893	0	1.28981149683244	0.670341749600946	1.18105696196927	4.20621564925372	0.91568183790402	0.489535465128512	0.2	Eucalyptus grandis	0.41	1.57881046948019	6	0.0100321189064892	2854	24.5310039242424	22.37558313
Eucalyptus_grandis_Bertholome2015	8	TRUE	94.24	95.0559307359307	95.0559307359307	72353888	232	2.46179966044143	3.20646210470403e-06	0.407965367965368	2.3	312048.311688312	1.31376396436264	0.992727093843445	0	1.31313480058913	1.33097617726231	0.728762132788708	3.16022360913198	0.554978919499927	0.310817512017792	0.2	Eucalyptus grandis	0.46	1.14708530529447	6	0.00375470478248355	4087	24.4833863434343	33.28278848
